TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133433281.jpeg,BOHOMIPO2,0.23,0.07,,,0.78,0.79,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133433281.jpeg,BOHOMIPO2,0.23,0.07,,,0.78,0.79,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133433281.jpeg,BOHOMIPO2,0.23,0.07,,,0.78,0.79,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133438806.jpeg,BOHOMIPO2,0.23,0.07,,,0.78,0.8,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133438806.jpeg,BOHOMIPO2,0.23,0.07,,,0.78,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133438806.jpeg,BOHOMIPO2,0.23,0.07,,,0.78,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133447646.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133447646.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133447646.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133465324.jpeg,BOHOMIPO2,0.21,0.05,,,0.75,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133465324.jpeg,BOHOMIPO2,0.21,0.05,,,0.75,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133465324.jpeg,BOHOMIPO2,0.21,0.05,,,0.75,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133473058.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133473058.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133473058.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133497375.jpeg,BOHOMIPO2,0.16,0.04,,,0.7,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133497375.jpeg,BOHOMIPO2,0.16,0.04,,,0.7,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133497375.jpeg,BOHOMIPO2,0.16,0.04,,,0.7,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133502888.jpeg,BOHOMIPO2,0.22,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133502888.jpeg,BOHOMIPO2,0.22,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133502888.jpeg,BOHOMIPO2,0.22,0.05,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133505100.jpeg,BOHOMIPO2,0.29,0.05,,,0.84,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133505100.jpeg,BOHOMIPO2,0.29,0.05,,,0.84,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133505100.jpeg,BOHOMIPO2,0.29,0.05,,,0.84,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133508412.jpeg,BOHOMIPO2,0.27,0.04,,,0.81,0.76,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133508412.jpeg,BOHOMIPO2,0.27,0.04,,,0.81,0.76,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133508412.jpeg,BOHOMIPO2,0.27,0.04,,,0.81,0.76,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133522763.jpeg,BOHOMIPO2,0.24,0.03,,,0.79,0.75,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133522763.jpeg,BOHOMIPO2,0.24,0.03,,,0.79,0.75,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133522763.jpeg,BOHOMIPO2,0.24,0.03,,,0.79,0.75,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133545962.jpeg,BOHOMIPO2,0.23,0.06,,,0.78,0.79,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133545962.jpeg,BOHOMIPO2,0.23,0.06,,,0.78,0.79,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133545962.jpeg,BOHOMIPO2,0.23,0.06,,,0.78,0.79,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133560323.jpeg,BOHOMIPO2,0.22,0.08,,,0.77,0.81,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133560323.jpeg,BOHOMIPO2,0.22,0.08,,,0.77,0.81,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133560323.jpeg,BOHOMIPO2,0.22,0.08,,,0.77,0.81,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133590142.jpeg,BOHOMIPO2,0.22,0.05,,,0.77,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133590142.jpeg,BOHOMIPO2,0.22,0.05,,,0.77,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133590142.jpeg,BOHOMIPO2,0.22,0.05,,,0.77,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133613333.jpeg,BOHOMIPO2,0.22,0.04,,,0.76,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133613333.jpeg,BOHOMIPO2,0.22,0.04,,,0.76,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133613333.jpeg,BOHOMIPO2,0.22,0.04,,,0.76,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133618853.jpeg,BOHOMIPO2,0.29,0.05,,,0.83,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133618853.jpeg,BOHOMIPO2,0.29,0.05,,,0.83,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133618853.jpeg,BOHOMIPO2,0.29,0.05,,,0.83,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133629902.jpeg,BOHOMIPO2,0.22,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133629902.jpeg,BOHOMIPO2,0.22,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133629902.jpeg,BOHOMIPO2,0.22,0.05,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133640938.jpeg,BOHOMIPO2,0.23,0.08,,,0.78,0.8,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133640938.jpeg,BOHOMIPO2,0.23,0.08,,,0.78,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133640938.jpeg,BOHOMIPO2,0.23,0.08,,,0.78,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133642256.jpeg,BOHOMIPO2,0.24,0.07,,,0.78,0.8,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133642256.jpeg,BOHOMIPO2,0.24,0.07,,,0.78,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133642256.jpeg,BOHOMIPO2,0.24,0.07,,,0.78,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133645571.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133645571.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133645571.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133669878.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133669878.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133669878.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133670982.jpeg,BOHOMIPO2,0.21,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133670982.jpeg,BOHOMIPO2,0.21,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133670982.jpeg,BOHOMIPO2,0.21,0.05,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133678723.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133678723.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133678723.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133685358.jpeg,BOHOMIPO2,0.22,0.08,,,0.77,0.81,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133685358.jpeg,BOHOMIPO2,0.22,0.08,,,0.77,0.81,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133685358.jpeg,BOHOMIPO2,0.22,0.08,,,0.77,0.81,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133704136.jpeg,BOHOMIPO2,0.16,0.04,,,0.7,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133704136.jpeg,BOHOMIPO2,0.16,0.04,,,0.7,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133704136.jpeg,BOHOMIPO2,0.16,0.04,,,0.7,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133725145.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133725145.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133725145.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133728451.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133728451.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133728451.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133737289.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133737289.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133737289.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133738393.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133738393.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133738393.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133753854.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133753854.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133753854.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133762687.jpeg,BOHOMIPO2,0.23,0.07,,,0.78,0.8,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133762687.jpeg,BOHOMIPO2,0.23,0.07,,,0.78,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133762687.jpeg,BOHOMIPO2,0.23,0.07,,,0.78,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133766005.jpeg,BOHOMIPO2,0.22,0.05,,,0.77,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133766005.jpeg,BOHOMIPO2,0.22,0.05,,,0.77,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133766005.jpeg,BOHOMIPO2,0.22,0.05,,,0.77,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133769320.jpeg,BOHOMIPO2,0.24,0.07,,,0.78,0.8,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133769320.jpeg,BOHOMIPO2,0.24,0.07,,,0.78,0.8,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133769320.jpeg,BOHOMIPO2,0.24,0.07,,,0.78,0.8,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133782583.jpeg,BOHOMIPO2,0.21,0.05,,,0.75,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133782583.jpeg,BOHOMIPO2,0.21,0.05,,,0.75,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133782583.jpeg,BOHOMIPO2,0.21,0.05,,,0.75,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133788106.jpeg,BOHOMIPO2,0.22,0.08,,,0.77,0.81,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133788106.jpeg,BOHOMIPO2,0.22,0.08,,,0.77,0.81,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133788106.jpeg,BOHOMIPO2,0.22,0.08,,,0.77,0.81,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133810195.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133810195.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133810195.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133817928.jpeg,BOHOMIPO2,0.19,0.06,,,0.74,0.79,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133817928.jpeg,BOHOMIPO2,0.19,0.06,,,0.74,0.79,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133817928.jpeg,BOHOMIPO2,0.19,0.06,,,0.74,0.79,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133832293.jpeg,BOHOMIPO2,0.22,0.05,,,0.77,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133832293.jpeg,BOHOMIPO2,0.22,0.05,,,0.77,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133832293.jpeg,BOHOMIPO2,0.22,0.05,,,0.77,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133838922.jpeg,BOHOMIPO2,0.25,0.03,,,0.8,0.76,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133838922.jpeg,BOHOMIPO2,0.25,0.03,,,0.8,0.76,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133838922.jpeg,BOHOMIPO2,0.25,0.03,,,0.8,0.76,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133854378.jpeg,BOHOMIPO2,0.23,0.08,,,0.78,0.81,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133854378.jpeg,BOHOMIPO2,0.23,0.08,,,0.78,0.81,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133854378.jpeg,BOHOMIPO2,0.23,0.08,,,0.78,0.81,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133859904.jpeg,BOHOMIPO2,0.29,0.05,,,0.84,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133859904.jpeg,BOHOMIPO2,0.29,0.05,,,0.84,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133859904.jpeg,BOHOMIPO2,0.29,0.05,,,0.84,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133864320.jpeg,BOHOMIPO2,0.2,0.14,,,0.74,0.86,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133864320.jpeg,BOHOMIPO2,0.2,0.14,,,0.74,0.86,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133864320.jpeg,BOHOMIPO2,0.2,0.14,,,0.74,0.86,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133879785.jpeg,BOHOMIPO2,0.23,0.09,,,0.78,0.82,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133879785.jpeg,BOHOMIPO2,0.23,0.09,,,0.78,0.82,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133879785.jpeg,BOHOMIPO2,0.23,0.09,,,0.78,0.82,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133889725.jpeg,BOHOMIPO2,0.21,0.05,,,0.76,0.78,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133889725.jpeg,BOHOMIPO2,0.21,0.05,,,0.76,0.78,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133889725.jpeg,BOHOMIPO2,0.21,0.05,,,0.76,0.78,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133896354.jpeg,BOHOMIPO2,0.26,0.03,,,0.8,0.76,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133896354.jpeg,BOHOMIPO2,0.26,0.03,,,0.8,0.76,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133896354.jpeg,BOHOMIPO2,0.26,0.03,,,0.8,0.76,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133897459.jpeg,BOHOMIPO2,0.24,0.03,,,0.79,0.75,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133897459.jpeg,BOHOMIPO2,0.24,0.03,,,0.79,0.75,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133897459.jpeg,BOHOMIPO2,0.24,0.03,,,0.79,0.75,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133912917.jpeg,BOHOMIPO2,0.23,0.06,,,0.78,0.79,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133912917.jpeg,BOHOMIPO2,0.23,0.06,,,0.78,0.79,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133912917.jpeg,BOHOMIPO2,0.23,0.06,,,0.78,0.79,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133915129.jpeg,BOHOMIPO2,0.16,0.04,,,0.7,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133915129.jpeg,BOHOMIPO2,0.16,0.04,,,0.7,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133915129.jpeg,BOHOMIPO2,0.16,0.04,,,0.7,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133917339.jpeg,BOHOMIPO2,0.24,0.03,,,0.79,0.75,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133917339.jpeg,BOHOMIPO2,0.24,0.03,,,0.79,0.75,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133917339.jpeg,BOHOMIPO2,0.24,0.03,,,0.79,0.75,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133918443.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.76,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133918443.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.76,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133918443.jpeg,BOHOMIPO2,0.26,0.04,,,0.81,0.76,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133922862.jpeg,BOHOMIPO2,0.18,0.14,,,0.73,0.87,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133922862.jpeg,BOHOMIPO2,0.18,0.14,,,0.73,0.87,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133922862.jpeg,BOHOMIPO2,0.18,0.14,,,0.73,0.87,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133929498.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133929498.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133929498.jpeg,BOHOMIPO2,0.22,0.04,,,0.77,0.77,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133968171.jpeg,BOHOMIPO2,0.27,0.06,,,0.82,0.79,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133968171.jpeg,BOHOMIPO2,0.27,0.06,,,0.82,0.79,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133968171.jpeg,BOHOMIPO2,0.27,0.06,,,0.82,0.79,,
TRAIN,source/sorting_line/cam320x240-BOHOMIPO2-1665133978116.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
TEST,source/sorting_line/cam320x240-BOHOMIPO2-1665133978116.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
VALIDATION,source/sorting_line/cam320x240-BOHOMIPO2-1665133978116.jpeg,BOHOMIPO2,0.26,0.05,,,0.81,0.77,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133281908.jpeg,CRACK,0.22,0.07,,,0.77,0.8,,
TEST,source/sorting_line/cam320x240-CRACK-1665133281908.jpeg,CRACK,0.22,0.07,,,0.77,0.8,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133281908.jpeg,CRACK,0.22,0.07,,,0.77,0.8,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133284117.jpeg,CRACK,0.18,0.06,,,0.73,0.8,,
TEST,source/sorting_line/cam320x240-CRACK-1665133284117.jpeg,CRACK,0.18,0.06,,,0.73,0.8,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133284117.jpeg,CRACK,0.18,0.06,,,0.73,0.8,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133286328.jpeg,CRACK,0.23,0.07,,,0.78,0.79,,
TEST,source/sorting_line/cam320x240-CRACK-1665133286328.jpeg,CRACK,0.23,0.07,,,0.78,0.79,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133286328.jpeg,CRACK,0.23,0.07,,,0.78,0.79,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133289639.jpeg,CRACK,0.25,0.08,,,0.8,0.82,,
TEST,source/sorting_line/cam320x240-CRACK-1665133289639.jpeg,CRACK,0.25,0.08,,,0.8,0.82,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133289639.jpeg,CRACK,0.25,0.08,,,0.8,0.82,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133291849.jpeg,CRACK,0.24,0.07,,,0.79,0.8,,
TEST,source/sorting_line/cam320x240-CRACK-1665133291849.jpeg,CRACK,0.24,0.07,,,0.79,0.8,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133291849.jpeg,CRACK,0.24,0.07,,,0.79,0.8,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133296264.jpeg,CRACK,0.19,0.03,,,0.73,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133296264.jpeg,CRACK,0.19,0.03,,,0.73,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133296264.jpeg,CRACK,0.19,0.03,,,0.73,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133301789.jpeg,CRACK,0.24,0.11,,,0.78,0.84,,
TEST,source/sorting_line/cam320x240-CRACK-1665133301789.jpeg,CRACK,0.24,0.11,,,0.78,0.84,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133301789.jpeg,CRACK,0.24,0.11,,,0.78,0.84,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133309523.jpeg,CRACK,0.24,0.05,,,0.79,0.77,,
TEST,source/sorting_line/cam320x240-CRACK-1665133309523.jpeg,CRACK,0.24,0.05,,,0.79,0.77,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133309523.jpeg,CRACK,0.24,0.05,,,0.79,0.77,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133311735.jpeg,CRACK,0.23,0.05,,,0.78,0.78,,
TEST,source/sorting_line/cam320x240-CRACK-1665133311735.jpeg,CRACK,0.23,0.05,,,0.78,0.78,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133311735.jpeg,CRACK,0.23,0.05,,,0.78,0.78,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133313946.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
TEST,source/sorting_line/cam320x240-CRACK-1665133313946.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133313946.jpeg,CRACK,0.24,0.04,,,0.79,0.77,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133316154.jpeg,CRACK,0.25,0.07,,,0.79,0.8,,
TEST,source/sorting_line/cam320x240-CRACK-1665133316154.jpeg,CRACK,0.25,0.07,,,0.79,0.8,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133316154.jpeg,CRACK,0.25,0.07,,,0.79,0.8,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133318364.jpeg,CRACK,0.18,0.03,,,0.74,0.76,,
TEST,source/sorting_line/cam320x240-CRACK-1665133318364.jpeg,CRACK,0.18,0.03,,,0.74,0.76,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133318364.jpeg,CRACK,0.18,0.03,,,0.74,0.76,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133319466.jpeg,CRACK,0.2,0.05,,,0.75,0.77,,
TEST,source/sorting_line/cam320x240-CRACK-1665133319466.jpeg,CRACK,0.2,0.05,,,0.75,0.77,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133319466.jpeg,CRACK,0.2,0.05,,,0.75,0.77,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133322784.jpeg,CRACK,0.25,0.08,,,0.8,0.82,,
TEST,source/sorting_line/cam320x240-CRACK-1665133322784.jpeg,CRACK,0.25,0.08,,,0.8,0.82,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133322784.jpeg,CRACK,0.25,0.08,,,0.8,0.82,,
TRAIN,source/sorting_line/cam320x240-CRACK-1665133327204.jpeg,CRACK,0.19,0.04,,,0.73,0.77,,
TEST,source/sorting_line/cam320x240-CRACK-1665133327204.jpeg,CRACK,0.19,0.04,,,0.73,0.77,,
VALIDATION,source/sorting_line/cam320x240-CRACK-1665133327204.jpeg,CRACK,0.19,0.04,,,0.73,0.77,,
